UniRef90	kruskal_H	epsilon_squared	group_mean_range	highest_mean_group	raw_p	BH_q	group_means_json
UniRef90_A0A0D0ZIG5	22.05807365439093	0.6694320787805206	0.00041088352246116907	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 3.2940137152639143e-06, ""Staphylococcus"": 5.9907721166079884e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00041088352246116907}"
UniRef90_A0A0E1X896	22.05807365439093	0.6694320787805206	0.00041798373205150836	Staphylococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 2.7599365271381075e-06, ""Staphylococcus"": 0.00041798373205150836, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 4.980444717341575e-05}"
UniRef90_A0A0T9GW70	22.05807365439093	0.6694320787805206	0.0007008039095446927	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 2.358362429322203e-06, ""Staphylococcus"": 5.384203530537802e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0007008039095446927}"
UniRef90_A0A387KTW9	22.05807365439093	0.6694320787805206	0.00017180423487826192	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 7.812400976474375e-07, ""Staphylococcus"": 1.4724830328033255e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00017180423487826192}"
UniRef90_A3CR42	22.05807365439093	0.6694320787805206	0.00016405101800068018	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.844200654064221e-07, ""Staphylococcus"": 1.4085686179547037e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00016405101800068018}"
UniRef90_A5MC69	22.05807365439093	0.6694320787805206	0.00039405518994597863	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.5763371653865266e-06, ""Staphylococcus"": 4.722759513269584e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00039405518994597863}"
UniRef90_A5MC70	22.05807365439093	0.6694320787805206	0.00043666428536952946	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 3.219925948397557e-06, ""Staphylococcus"": 4.3344581875669444e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00043666428536952946}"
UniRef90_A8AZM2	22.05807365439093	0.6694320787805206	0.00021589815803344336	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.384093234985152e-06, ""Staphylococcus"": 1.5396982488451747e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00021589815803344336}"
UniRef90_E1LQM0	22.05807365439093	0.6694320787805206	0.00047195175114317627	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 2.9478195302879678e-06, ""Staphylococcus"": 5.121059629911027e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00047195175114317627}"
UniRef90_P59186	22.05807365439093	0.6694320787805206	0.00021531587321509002	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.3837698291326012e-06, ""Staphylococcus"": 2.4453148101397036e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00021531587321509002}"
UniRef90_P67331	22.05807365439093	0.6694320787805206	0.00014451500502317137	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.832012331126868e-07, ""Staphylococcus"": 1.569874066866173e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00014451500502317137}"
UniRef90_Q04N48	22.05807365439093	0.6694320787805206	9.410425169611658e-05	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.32850925553266e-07, ""Staphylococcus"": 4.2803307694972825e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 9.410425169611658e-05}"
UniRef90_Q8DS22	22.05807365439093	0.6694320787805206	0.00019215726515148943	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.3821380248854412e-06, ""Staphylococcus"": 1.9772418705965376e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00019215726515148943}"
UniRef90_Q97RU8	22.05807365439093	0.6694320787805206	0.00010017702427525677	Streptococcus	0.004809414345053233	0.00958329114568489	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 7.911172402326882e-07, ""Staphylococcus"": 9.327784139956657e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00010017702427525677}"
UniRef90_A0A2W5SJY6	21.99354838709678	0.6663594470046086	0.001291663878880919	Haemophilus	0.004927832889263287	0.009787339814675408	"{""Acinetobacter"": 0.000892346497419329, ""Candida"": 0.00043065243615902487, ""Enterobacterales"": 0.00010059326445814843, ""Haemophilus"": 0.0013922571433390674, ""Mycobacteria"": 0.0012857349019338047, ""Pseudomonas"": 0.0004305165100475475, ""Staphylococcus"": 0.0004793830926946582, ""Stenotrophomonas"": 0.00020965385110137952, ""Streptococcus"": 0.000581542781537566}"
UniRef90_F4NR79	21.98914645205169	0.6661498310500804	0.00039803343879014376	Haemophilus	0.004936013157462999	0.009787339814675408	"{""Acinetobacter"": 0.0003230887889366741, ""Candida"": 0.0, ""Enterobacterales"": 0.00036287974477457413, ""Haemophilus"": 0.00039803343879014376, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.00032670044889272846, ""Staphylococcus"": 2.332791890439586e-05, ""Stenotrophomonas"": 0.00014894625953038767, ""Streptococcus"": 0.00010255879616824745}"
UniRef90_A0A0T7IH18	21.893767705382427	0.6616079859705918	7.885094267356183e-05	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 6.310407635964415e-07, ""Staphylococcus"": 5.020454194403102e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 7.885094267356183e-05}"
UniRef90_A3CPH6	21.893767705382427	0.6616079859705918	0.00013238357738384966	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.854009108737594e-07, ""Staphylococcus"": 1.3852431020032607e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00013238357738384966}"
UniRef90_B1IA36	21.893767705382427	0.6616079859705918	0.00012790564468781354	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.817708332050534e-07, ""Staphylococcus"": 1.1482669177466848e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00012790564468781354}"
UniRef90_B5E3W1	21.893767705382427	0.6616079859705918	0.00015548011196178115	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.7978408307799988e-06, ""Staphylococcus"": 1.712113150692284e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00015548011196178115}"
UniRef90_K9AX20	21.893767705382427	0.6616079859705918	8.910647700087092e-06	Acinetobacter	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 8.910647700087092e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.4195465611211712e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.422068834575552e-08, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_Q04MV1	21.893767705382427	0.6616079859705918	0.00015384818852899677	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.286510497796525e-06, ""Staphylococcus"": 6.47094131098362e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00015384818852899677}"
UniRef90_Q04N59	21.893767705382427	0.6616079859705918	0.0002096827046773746	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.1248109838698968e-06, ""Staphylococcus"": 1.709762696125429e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0002096827046773746}"
UniRef90_Q3K3U5	21.893767705382427	0.6616079859705918	0.00021814382487664785	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.9963232634132416e-06, ""Staphylococcus"": 2.1758278310158855e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00021814382487664785}"
UniRef90_Q9A1X4	21.893767705382427	0.6616079859705918	0.00013829791497512763	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.4484095960317373e-06, ""Staphylococcus"": 1.3171601093189532e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00013829791497512763}"
UniRef90_R0NS96	21.893767705382427	0.6616079859705918	8.45225160189113e-05	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 8.905307673928253e-07, ""Staphylococcus"": 1.3406495052051363e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 8.45225160189113e-05}"
UniRef90_S7XE54	21.893767705382427	0.6616079859705918	2.9292080931626425e-06	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 1.32278708123628e-07, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 3.144846444545347e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 2.9292080931626425e-06}"
UniRef90_V5XTJ0	21.893767705382427	0.6616079859705918	0.0005570205230821287	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 4.074773545339488e-06, ""Staphylococcus"": 4.45220991822497e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0005570205230821287}"
UniRef90_W1VJK5	21.893767705382427	0.6616079859705918	0.00027364141709250656	Streptococcus	0.005116510413075315	0.009831964190446388	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 2.8199963427216185e-06, ""Staphylococcus"": 2.1127543361536276e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00027364141709250656}"
UniRef90_A0A2W5N2T4	21.87422118380063	0.6606771992286014	0.0004966885977670591	Haemophilus	0.005154278926435397	0.009881070264185395	"{""Acinetobacter"": 0.0002839096548142776, ""Candida"": 0.0001800668242383813, ""Enterobacterales"": 2.5372432945195045e-05, ""Haemophilus"": 0.0005220610307122541, ""Mycobacteria"": 0.0005026745084885964, ""Pseudomonas"": 0.0001758784926223018, ""Staphylococcus"": 0.0001637041879158012, ""Stenotrophomonas"": 9.499900937192853e-05, ""Streptococcus"": 0.0001873398262309588}"
UniRef90_A0A0M2KDX5	21.85239179954442	0.6596377047402106	8.392091080572088e-07	Enterobacterales	0.005196776308726748	0.009892216550023387	"{""Acinetobacter"": 6.330315420848868e-07, ""Candida"": 0.0, ""Enterobacterales"": 8.392091080572088e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A2S1PQK9	21.85239179954442	0.6596377047402106	8.437746612360325e-07	Enterobacterales	0.005196776308726748	0.009892216550023387	"{""Acinetobacter"": 4.6879885250776886e-07, ""Candida"": 0.0, ""Enterobacterales"": 8.437746612360325e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_W1HCZ0	21.85239179954442	0.6596377047402106	7.444890743866289e-07	Enterobacterales	0.005196776308726748	0.009892216550023387	"{""Acinetobacter"": 4.273816743600871e-07, ""Candida"": 0.0, ""Enterobacterales"": 7.444890743866289e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A139Q759	21.75293403480371	0.6549016207049386	3.717449233945694e-05	Streptococcus	0.005394714849186691	0.010244892753502426	"{""Acinetobacter"": 2.0846144557218465e-06, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 4.98071117527774e-07, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 3.717449233945694e-05}"
UniRef90_A0A0P6C3J2	21.672834158415846	0.6510873408769451	0.0002629459345303444	Haemophilus	0.00555939252991322	0.01053290060117048	"{""Acinetobacter"": 0.00010519681676353037, ""Candida"": 5.484016737156519e-05, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0002629459345303444, ""Mycobacteria"": 9.962659827199478e-05, ""Pseudomonas"": 2.1218979386787628e-05, ""Staphylococcus"": 1.4839477424081646e-05, ""Stenotrophomonas"": 3.322027140040078e-05, ""Streptococcus"": 0.0}"
UniRef90_A0A133RX34	21.612100364224997	0.6481952554392856	0.00011408300103858871	Streptococcus	0.00568747382917097	0.010716935888031194	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.0416010452713589e-06, ""Staphylococcus"": 1.1416746241268927e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00011408300103858871}"
UniRef90_P67530	21.612100364224997	0.6481952554392856	0.00013541669918435575	Streptococcus	0.00568747382917097	0.010716935888031194	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 6.247617510254251e-07, ""Staphylococcus"": 1.840068979899398e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00013541669918435575}"
UniRef90_U2Z4S8	21.60797788309637	0.647998946814113	0.000920605952162285	Streptococcus	0.005696270002290993	0.010716935888031194	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 3.734208849108128e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 6.249811262868589e-06, ""Staphylococcus"": 0.00020830730584730194, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.000920605952162285}"
UniRef90_J7TNS4	21.565989847715727	0.6459995165578918	0.00028725102565689916	Streptococcus	0.005786610023497718	0.010861641552226575	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 2.940497545614291e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.114707185861206e-06, ""Staphylococcus"": 0.0001444909694544313, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00028725102565689916}"
UniRef90_A0A150NT54	21.50558086560364	0.6431228983620781	8.648117107339308e-05	Streptococcus	0.0059190088754308475	0.010932598584985288	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 2.9590969501804076e-07, ""Staphylococcus"": 7.401484248965661e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 8.648117107339308e-05}"
UniRef90_A0A2J6GHW7	21.50558086560364	0.6431228983620781	6.33436867851638e-06	Streptococcus	0.0059190088754308475	0.010932598584985288	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 7.064067857460361e-08, ""Staphylococcus"": 1.337249115737393e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 6.33436867851638e-06}"
UniRef90_A8AXU4	21.50558086560364	0.6431228983620781	7.511898316705067e-05	Streptococcus	0.0059190088754308475	0.010932598584985288	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 1.2710817432514504e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 1.0364376543377094e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 7.511898316705067e-05}"
UniRef90_G6J7L6	21.50558086560364	0.6431228983620781	2.3183393571429043e-05	Streptococcus	0.0059190088754308475	0.010932598584985288	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 4.088967482356015e-07, ""Staphylococcus"": 3.0362879884284683e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 2.3183393571429043e-05}"
UniRef90_G6JDM7	21.50558086560364	0.6431228983620781	5.960387042237538e-06	Streptococcus	0.0059190088754308475	0.010932598584985288	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 4.818497266879477e-08, ""Staphylococcus"": 1.1208758298514896e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 5.960387042237538e-06}"
UniRef90_Q1WS97	21.50558086560364	0.6431228983620781	0.000184363882367678	Streptococcus	0.0059190088754308475	0.010932598584985288	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.6055521166503554e-06, ""Staphylococcus"": 1.6846262102448792e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.000184363882367678}"
UniRef90_UPI0005E248EC	21.50558086560364	0.6431228983620781	8.2168110775964e-06	Streptococcus	0.0059190088754308475	0.010932598584985288	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.3392634751698314e-07, ""Staphylococcus"": 1.847556245381462e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 8.2168110775964e-06}"
UniRef90_A0A158T0E7	21.47608045664583	0.6417181169831346	0.0008583942494225659	Enterobacterales	0.00598472073680213	0.011028790606088664	"{""Acinetobacter"": 2.4042611918384634e-05, ""Candida"": 0.0, ""Enterobacterales"": 0.0008583942494225659, ""Haemophilus"": 0.0008334377474259562, ""Mycobacteria"": 0.0, ""Pseudomonas"": 3.2739945239198935e-06, ""Staphylococcus"": 2.670646714358333e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00011555978189854872}"
UniRef90_A0A1T0C1D1	21.436058276001614	0.6398122988572197	0.000197126294003878	Streptococcus	0.006074993620371246	0.011094062841716337	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.51341757633311e-07, ""Staphylococcus"": 1.840662433147433e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.000197126294003878}"
UniRef90_A3CK83	21.436058276001614	0.6398122988572197	0.00012281953260774196	Streptococcus	0.006074993620371246	0.011094062841716337	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 9.61049326328202e-07, ""Staphylococcus"": 1.64745119101425e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00012281953260774196}"
UniRef90_E6J0Q4	21.436058276001614	0.6398122988572197	0.00015058080175094998	Streptococcus	0.006074993620371246	0.011094062841716337	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.1195730223009133e-06, ""Staphylococcus"": 1.338050932190874e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.00015058080175094998}"
UniRef90_UPI00067B1447	21.436058276001614	0.6398122988572197	1.0600057436648225e-05	Streptococcus	0.006074993620371246	0.011094062841716337	"{""Acinetobacter"": 8.071700760490172e-07, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 1.3367823081617018e-06, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 1.0600057436648225e-05}"
UniRef90_A0A2Y0D1C0	21.224904701397712	0.6297573667332244	0.0006158293633743758	Haemophilus	0.00657338766050972	0.011902199942320366	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0004963397220811206, ""Haemophilus"": 0.0006158293633743758, ""Mycobacteria"": 8.188804960073004e-05, ""Pseudomonas"": 0.00019416060371012825, ""Staphylococcus"": 1.8009010875217151e-06, ""Stenotrophomonas"": 0.00030127766136665184, ""Streptococcus"": 5.181803141752667e-05}"
UniRef90_A7ZSJ6	21.218223234624144	0.6294392016487688	0.00013246719210640984	Haemophilus	0.006589783315657742	0.011902199942320366	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 5.856250733585076e-05, ""Haemophilus"": 0.00013246719210640984, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_Q3YX17	21.218223234624144	0.6294392016487688	0.00012348071054629685	Haemophilus	0.006589783315657742	0.011902199942320366	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 6.40666311938771e-05, ""Haemophilus"": 0.00012348071054629685, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009F495E4	21.218223234624144	0.6294392016487688	1.2668146671954446e-05	Pseudomonas	0.006589783315657742	0.011902199942320366	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 9.9442182769175e-07, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 1.2668146671954446e-05, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A0T9H220	21.217694566813513	0.6294140269911197	0.0001720630532858367	Streptococcus	0.006591082291915358	0.011902199942320366	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 2.1930644134832414e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 3.479994896218324e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0001720630532858367}"
UniRef90_S8EMS5	21.209677419354833	0.6290322580645158	0.004358486801267644	Haemophilus	0.006610811234314769	0.011911238950023715	"{""Acinetobacter"": 0.0035126830180300063, ""Candida"": 0.0011842804475027267, ""Enterobacterales"": 0.00032896364432586636, ""Haemophilus"": 0.004687450445593511, ""Mycobacteria"": 0.004598635753303956, ""Pseudomonas"": 0.0017158924356702617, ""Staphylococcus"": 0.0019501623634895768, ""Stenotrophomonas"": 0.0006937058244669473, ""Streptococcus"": 0.0020666090967153077}"
UniRef90_A7MHU8	21.189599352488855	0.6280761596423264	0.0003606455049641338	Enterobacterales	0.006660469771966829	0.011947494557696595	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0003606455049641338, ""Haemophilus"": 0.00010390100574013602, ""Mycobacteria"": 0.0, ""Pseudomonas"": 2.0378049025936418e-05, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A8AZM1	21.189599352488855	0.6280761596423264	6.83308893906527e-05	Streptococcus	0.006660469771966829	0.011947494557696595	"{""Acinetobacter"": 0.0, ""Candida"": 0.0, ""Enterobacterales"": 0.0, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 4.6595227042855424e-07, ""Staphylococcus"": 1.5750999495963574e-05, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 6.83308893906527e-05}"
